178.3787	32162.2705	31773.9406	35317.8586	134832.747	1	0	0	0	0
186.3554	27362.1134	23035.4522	23936.8654	103148.9848	1	0	0	0	0
103.3984	12725.6197	11464.3471	11687.3786	56290.5889	1	0	0	0	0
79.8067	13124.8269	14303.3967	14008.0113	61294.6913	1	0	0	0	0
174.1156	25977.1548	29784.021	32805.0638	119011.4788	1	0	0	0	0
262.7259	46637.4248	46079.8189	47214.4639	183490.6644	1	0	0	0	0
253.8376	61409.1353	56745.7118	58416.2446	234587.8181	1	0	0	0	0
203.0563	46948.9137	50520.5557	50776.7113	199001.6114	1	0	0	0	0
233.2822	48654.4443	52861.6683	57434.1172	216257.7188	1	0	0	0	0
232.758	45287.9129	54430.5454	50594.3077	201678.4382	1	0	0	0	0
219.6866	54896.1246	48164.0984	51129.5515	202487.9764	1	0	0	0	0
201.5645	42987.2007	41997.3688	42452.0069	170888.318	1	0	0	0	0
202.649	48839.3693	49457.1158	48088.5671	205891.6446	1	0	0	0	0
179.9127	49237.0857	44239.025	43297.0475	183755.331	1	0	0	0	0
211.7749	50811.7342	53264.9289	45223.2713	204722.2853	1	0	0	0	0
253.3213	53012.231	54450.7539	57577.3029	222564.3196	1	0	0	0	0
240.8361	48365.7961	50988.4902	46069.1328	215701.7182	1	0	0	0	0
265.5046	50199.1607	51384.3785	51117.8456	210935.1317	1	0	0	0	0
169.7214	38124.9243	40982.0247	38982.3314	167389.8795	1	0	0	0	0
207.1943	43419.9965	46377.2755	45032.5225	191407.5634	1	0	0	0	0
198.3583	43329.7351	46552.5399	42693.0699	177807.6988	1	0	0	0	0
316.2695	61066.6681	57305.8466	58957.9753	245681.2706	1	0	0	0	0
231.4476	48330.843	51075.2408	51763.1796	219515.4877	1	0	0	0	0
323.8213	64665.8547	61720.828	69355.8012	254177.9968	1	0	0	0	0
273.1035	56418.5068	52715.3257	55934.3464	224025.0657	1	0	0	0	0
255.4418	50916.1165	55202.9602	54643.5316	215903.6165	1	0	0	0	0
195.5349	34330.0804	34061.6694	33219.6501	139238.8044	1	0	0	0	0
190.2255	32306.45	33731.5338	32503.6507	147237.1059	1	0	0	0	0
165.3943	37923.8887	38362.2203	40985.2229	164596.723	1	0	0	0	0
183.9336	45867.3797	47017.8161	44598.8307	181971.1125	1	0	0	0	0
225.8678	49062.453	49992.988	50216.7163	194669.8645	1	0	0	0	0
196.8279	42130.4617	45894.0276	45714.656	194035.1936	1	0	0	0	0
190.5251	48058.1275	49509.5599	47191.4289	198728.8398	1	0	0	0	0
203.3913	47434.1937	48727.4002	40807.6923	185040.5513	1	0	0	0	0
281.0836	61725.3454	60537.6054	59085.0137	227792.2433	1	0	0	0	0
276.8987	54801.4775	54808.6386	52405.3245	218389.6529	1	0	0	0	0
335.6054	72883.9001	66624.5955	70361.4361	251863.7692	1	0	0	0	0
185.3136	36144.9027	34510.6306	33201.5765	134565.9447	1	0	0	0	0
109.4184	23143.955	27870.3059	25193.6819	110811.5825	1	0	0	0	0
181.2666	42260.6401	43224.9572	37969.7862	162306.7666	1	0	0	0	0
157.8363	32720.2791	35274.0101	35304.1442	134373.0814	1	0	0	0	0
272.9242	54908.2721	47747.2085	46610.2535	189891.8507	1	0	0	0	0
201.4937	43185.0335	49362.2306	49355.5422	181152.6345	1	0	0	0	0
188.8774	52417.6497	48714.5638	44222.2029	193109.8193	1	0	0	0	0
